#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2013 04 11 15 05  60 11.6 99.0  1.50 99.00 99.00 999 1013.4   1.0 999.0 999.0  6.0 99.00
2013 04 11 18 00  60  9.4 99.0  1.50 99.00 99.00 999 1012.4   1.0 999.0 999.0  6.0 99.00
2013 04 11 20 55  60 12.1 99.0  1.20 99.00 99.00 999 1010.7   0.0 999.0 999.0  6.0 99.00
2013 04 11 23 45  60 10.7 99.0  1.80 99.00 99.00 999 1008.4   0.0 999.0 999.0  3.0 99.00
2013 04 12 12 11  60  6.7 99.0  1.50 99.00 99.00 999 1002.6  -1.0 999.0 999.0  0.5 99.00
2013 04 12 15 00  60  4.0 99.0  0.90 99.00 99.00 999 1002.6   0.0 999.0 999.0  3.0 99.00
2013 04 12 17 50  35  3.1 99.0  0.60 99.00 99.00 999 1001.9   0.0 999.0 999.0  6.0 99.00
2013 04 12 21 10 330  2.2 99.0 99.00 99.00 99.00 999 1003.9   1.0 999.0 999.0  6.0 99.00
2013 04 12 23 40 330  3.6 99.0  0.60 99.00 99.00 999 1006.0  -1.0 999.0 999.0  6.0 99.00
2013 04 13 14 50 295  4.5 99.0 99.00 99.00 99.00 999 1007.0   0.0 999.0 999.0  6.0 99.00
2013 04 13 17 40 300  4.9 99.0  0.30 99.00 99.00 999 1008.7   3.0 999.0 999.0  6.0 99.00
2013 04 13 20 55 280  3.1 99.0  0.30 99.00 99.00 999 1009.0   3.0 999.0 999.0  6.0 99.00
2013 04 13 23 55 290  2.7 99.0  0.30 99.00 99.00 999 1010.7   3.0 999.0 999.0  6.0 99.00
2013 04 14 11 50 300  0.9 99.0  0.00 99.00 99.00 999 1016.1  -4.0 999.0 999.0  6.0 99.00
2013 04 14 14 50  50  4.0 99.0  0.00 99.00 99.00 999 1015.8   1.0 999.0 999.0  6.0 99.00
2013 04 14 17 55 125  4.5 99.0  0.30 99.00 99.00 999 1016.1   2.0 999.0 999.0  6.0 99.00
2013 04 14 20 55  70  6.3 99.0  0.60 99.00 99.00 999 1014.1   2.0 999.0 999.0  6.0 99.00
2013 04 14 23 50  60  8.9 99.0 99.00 99.00 99.00 999 1012.1   2.0 999.0 999.0  6.0 99.00
2013 04 15 12 00 230  1.8 99.0  0.30 99.00 99.00 999 1005.6   5.0 999.0 999.0  6.0 99.00
2013 04 15 14 50 160  2.2 99.0  0.60 99.00 99.00 999 1006.3   6.0 999.0 999.0  6.0 99.00
2013 04 15 18 00 190  4.0 99.0  0.60 99.00 99.00 999 1007.0 999.0 999.0 999.0  0.3 99.00
2013 04 15 20 55 230  4.9 99.0  0.90 99.00 99.00 999 1005.6  10.0 999.0 999.0  6.0 99.00
2013 04 15 23 55 245  3.6 99.0  0.60 99.00 99.00 999 1009.4  11.0 999.0 999.0  6.0 99.00
2013 04 16 12 00 300  3.6 99.0 99.00 99.00 99.00 999 1015.5   2.0 999.0 999.0  3.0 99.00
2013 04 16 16 10 290  7.6 99.0  0.30 99.00 99.00 999 1019.5   7.0 999.0 999.0  6.0 99.00
2013 04 16 17 55 310  5.8 99.0  0.60 99.00 99.00 999 1020.2   8.0 999.0 999.0  6.0 99.00
2013 04 16 20 55 290  4.5 99.0  0.30 99.00 99.00 999 1020.9  10.0 999.0 999.0  3.0 99.00
2013 04 16 23 55 320  1.3 99.0  0.30 99.00 99.00 999 1022.9   9.0 999.0 999.0  6.0 99.00
2013 04 17 11 45   5  1.8 99.0  0.30 99.00 99.00 999 1028.7  -1.0 999.0 999.0  6.0 99.00
2013 04 17 15 15  50  4.0 99.0  0.90 99.00 99.00 999 1027.3   3.0 999.0 999.0  6.0 99.00
2013 04 17 20 50  20  2.2 99.0  0.30 99.00 99.00 999 1022.9   2.0 999.0 999.0  6.0 99.00
2013 04 18 00 00  80  5.4 99.0  0.30 99.00 99.00 999 1020.9   3.0 999.0 999.0  6.0 99.00
2013 04 18 11 55   5  3.1 99.0  0.30 99.00 99.00 999 1005.0   3.0 999.0 999.0  6.0 99.00
2013 04 18 14 45   4  2.7 99.0  0.30 99.00 99.00 999 1005.0   3.0 999.0 999.0 99.0 99.00
2013 04 18 17 51  60  5.4 99.0  0.60 99.00 99.00 999  998.9   5.0 999.0 999.0  1.0 99.00
2013 04 18 20 45 300  1.3 99.0  0.30 99.00 99.00 999 1000.9   4.0 999.0 999.0  6.0 99.00
2013 04 19 00 01  60  6.7 99.0  0.60 99.00 99.00 999  997.2   3.0 999.0 999.0  6.0 99.00
2013 04 19 12 40 210  6.3 99.0  1.20 99.00 99.00 999  989.7   2.0 999.0 999.0  6.0 99.00
2013 04 19 15 05 230  5.4 99.0  0.90 99.00 99.00 999  989.1   2.0 999.0 999.0  6.0 99.00
2013 04 19 18 00  30  4.9 99.0  1.80 99.00 99.00 999  991.8   2.0 999.0 999.0  6.0 99.00
2013 04 19 21 00 300  9.8 99.0  0.90 99.00 99.00 999  996.2   3.0 999.0 999.0  6.0 99.00
2013 04 20 00 05 305  5.4 99.0  0.60 99.00 99.00 999 1002.3   1.0 999.0 999.0  6.0 99.00
2013 04 20 12 15 310  4.5 99.0  0.30 99.00 99.00 999 1016.1  -3.0 999.0 999.0  6.0 99.00
2013 04 20 15 30 310  4.5 99.0  0.90 99.00 99.00 999 1020.9  -1.0 999.0 999.0  6.0 99.00
2013 04 20 17 55 305  4.0 99.0  0.30 99.00 99.00 999 1022.9   3.0 999.0 999.0  6.0 99.00
2013 04 20 21 00 125  2.2 99.0  0.60 99.00 99.00 999 1024.6   2.0 999.0 999.0  6.0 99.00
2013 04 21 00 00 140  4.5 99.0  0.60 99.00 99.00 999 1027.0   1.0 999.0 999.0  6.0 99.00
2013 04 21 12 05 180  6.7 99.0  0.60 99.00 99.00 999 1032.7   2.0 999.0 999.0  6.0 99.00
2013 04 21 18 00  17 16.5 99.0  1.50 99.00 99.00 999 1032.7   3.0 999.0 999.0  6.0 99.00
2013 04 21 21 00 195 10.3 99.0  0.90 99.00 99.00 999 1030.0   1.0 999.0 999.0  6.0 99.00
2013 04 21 23 55 140  6.7 99.0  1.20 99.00 99.00 999 1028.0   2.0 999.0 999.0  6.0 99.00
2013 04 22 11 50 200  5.8 99.0  0.60 99.00 99.00 999 1024.6   4.0 999.0 999.0  6.0 99.00
2013 04 22 15 10 180  6.7 99.0  0.60 99.00 99.00 999 1022.6   3.0 999.0 999.0  6.0 99.00
2013 04 22 17 55 180  4.5 99.0  0.60 99.00 99.00 999 1022.6   4.0 999.0 999.0  6.0 99.00
2013 04 22 20 45 170  4.5 99.0  0.60 99.00 99.00 999 1022.6   5.0 999.0 999.0  6.0 99.00
2013 04 23 00 00  90  1.3 99.0 99.00 99.00 99.00 999 1019.2   4.0 999.0 999.0  6.0 99.00
2013 04 23 11 45 190  4.0 99.0  0.60 99.00 99.00 999 1012.1 999.0 999.0 999.0  6.0 99.00
2013 04 23 14 40 190  3.1 99.0  0.60 99.00 99.00 999 1011.7   5.0 999.0 999.0  6.0 99.00
2013 04 23 20 50  20  1.8 99.0  0.30 99.00 99.00 999 1013.4   5.0 999.0 999.0  6.0 99.00
2013 04 23 23 55 340  2.2 99.0  0.30 99.00 99.00 999 1014.1   4.0 999.0 999.0  6.0 99.00
2013 04 24 11 35 300  1.3 99.0  0.00 99.00 99.00 999 1015.8  -1.0 999.0 999.0  6.0 99.00
2013 04 24 14 40 320  4.0 99.0  0.60 99.00 99.00 999 1015.1 999.0 999.0 999.0  6.0 99.00
2013 04 24 18 15 310  4.0 99.0  0.30 99.00 99.00 999 1013.8   9.0 999.0 999.0  6.0 99.00
2013 04 24 21 05 180  6.7 99.0  0.60 99.00 99.00 999 1013.8   4.0 999.0 999.0  6.0 99.00
2013 04 25 00 05 190  4.9 99.0  0.90 99.00 99.00 999 1013.8   4.0 999.0 999.0  6.0 99.00
2013 04 25 15 00 310  4.9 99.0  0.30 99.00 99.00 999 1016.8   6.0 999.0 999.0  6.0 99.00
2013 04 25 18 05 300  4.5 99.0  0.60 99.00 99.00 999 1019.2   9.0 999.0 999.0  6.0 99.00
2013 04 25 21 10 250  3.1 99.0  0.30 99.00 99.00 999 1019.9  10.0 999.0 999.0  6.0 99.00
2013 04 26 00 00 245  4.0 99.0  0.30 99.00 99.00 999 1021.2   8.0 999.0 999.0  6.0 99.00
2013 04 26 14 55 190  6.7 99.0  0.90 99.00 99.00 999 1023.9   5.0 999.0 999.0  6.0 99.00
2013 04 26 17 55 180  8.9 99.0  1.20 99.00 99.00 999 1022.6   5.0 999.0 999.0  6.0 99.00
2013 04 26 21 05 180  8.9 99.0  1.50 99.00 99.00 999 1020.9   7.0 999.0 999.0  6.0 99.00
2013 04 26 23 50 190  8.0 99.0  1.20 99.00 99.00 999 1020.9   6.0 999.0 999.0  6.0 99.00
2013 04 27 11 50 210  2.7 99.0  0.30 99.00 99.00 999 1021.9   7.0 999.0 999.0  6.0 99.00
2013 04 27 14 40 180  4.5 99.0  0.60 99.00 99.00 999 1021.9   7.0 999.0 999.0  6.0 99.00
2013 04 27 17 55 180  7.6 99.0  0.90 99.00 99.00 999 1021.9   7.0 999.0 999.0  6.0 99.00
2013 04 27 20 55 180  8.0 99.0  0.90 99.00 99.00 999 9999.0 999.0 999.0 999.0  6.0 99.00
2013 04 27 23 35 190  6.7 99.0  0.60 99.00 99.00 999 9999.0   8.0 999.0 999.0  6.0 99.00
2013 04 28 11 45 295  1.3 99.0 99.00 99.00 99.00 999 1014.8   6.0 999.0 999.0  6.0 99.00
2013 04 28 15 00  70  2.2 99.0  0.00 99.00 99.00 999 1014.4   9.0 999.0 999.0  6.0 99.00
2013 04 28 18 00  75  2.2 99.0  0.00 99.00 99.00 999 1013.1   9.0 999.0 999.0  6.0 99.00
2013 04 29 00 00 190  0.9 99.0 99.00 99.00 99.00 999 1009.4   8.0 999.0 999.0  6.0 99.00
2013 04 29 11 55 170  3.6 99.0 99.00 99.00 99.00 999 1010.0   5.0 999.0 999.0  6.0 99.00
2013 04 29 15 00 180  4.5 99.0  0.60 99.00 99.00 999 1010.7   6.0 999.0 999.0  6.0 99.00
2013 04 29 18 00 180  3.1 99.0  0.30 99.00 99.00 999 1010.4   6.0 999.0 999.0  3.0 99.00
2013 04 29 21 05 180  4.9 99.0  0.90 99.00 99.00 999 1009.4   6.0 999.0 999.0  6.0 99.00
2013 04 30 00 10  90  2.2 99.0  0.60 99.00 99.00 999 1009.0   5.0 999.0 999.0  6.0 99.00
2013 04 30 15 55 170 10.3 99.0  0.90 99.00 99.00 999 1007.3   9.0 999.0 999.0  6.0 99.00
2013 04 30 17 55 185  8.5 99.0  1.20 99.00 99.00 999 1007.0   8.0 999.0 999.0  6.0 99.00
2013 04 30 21 10 180  8.9 99.0  1.20 99.00 99.00 999 1006.7   9.0 999.0 999.0  6.0 99.00
2013 05 01 00 05 180  6.7 99.0  0.90 99.00 99.00 999 1007.3   8.0 999.0 999.0  6.0 99.00
2013 05 01 12 00 330  2.2 99.0  0.30 99.00 99.00 999 1015.8  12.0 999.0 999.0  6.0 99.00
2013 05 01 16 35  60  3.6 99.0  0.30 99.00 99.00 999 1019.2  11.0 999.0 999.0 99.0 99.00
2013 05 01 18 05  60  2.2 99.0  0.00 99.00 99.00 999 9999.0   9.0 999.0 999.0  6.0 99.00
2013 05 01 21 45   6  5.8 99.0  0.30 99.00 99.00 999 1022.2  12.0 999.0 999.0 99.0 99.00
2013 05 01 23 50  50  4.0 99.0  0.00 99.00 99.00 999 1022.6  12.0 999.0 999.0  6.0 99.00
2013 05 02 12 00  20  4.0 99.0  0.30 99.00 99.00 999 1025.3   5.0 999.0 999.0  6.0 99.00
2013 05 02 14 50  25  4.5 99.0  0.60 99.00 99.00 999 1026.0   8.0 999.0 999.0  6.0 99.00
2013 05 02 17 50 360  4.5 99.0  0.30 99.00 99.00 999 1025.6   9.0 999.0 999.0  6.0 99.00
2013 05 02 20 50 100  4.0 99.0  0.30 99.00 99.00 999 1024.3   7.0 999.0 999.0  6.0 99.00
2013 05 02 23 50 300  2.7 99.0  0.30 99.00 99.00 999 1023.2   3.0 999.0 999.0  6.0 99.00
2013 05 03 12 00  10  3.1 99.0  0.30 99.00 99.00 999 1022.6   2.0 999.0 999.0  6.0 99.00
2013 05 03 12 50  40  3.1 99.0  0.30 99.00 99.00 999 9999.0   3.0 999.0 999.0  6.0 99.00
2013 05 03 15 50  30  6.7 99.0  1.20 99.00 99.00 999 1020.9   7.0 999.0 999.0  6.0 99.00
2013 05 03 17 45  30  7.6 99.0  1.20 99.00 99.00 999 1020.9   8.0 999.0 999.0  6.0 99.00
2013 05 03 21 00  15  4.0 99.0  0.60 99.00 99.00 999 1018.5  11.0 999.0 999.0  6.0 99.00
2013 05 03 23 50 360  2.7 99.0  0.30 99.00 99.00 999 1019.2  11.0 999.0 999.0  6.0 99.00
2013 05 04 14 40  60  3.6 99.0  0.30 99.00 99.00 999 1019.2   9.0 999.0 999.0  6.0 99.00
2013 05 04 14 45  50  4.5 99.0  0.30 99.00 99.00 999 1018.5   8.0 999.0 999.0  6.0 99.00
2013 05 04 17 30  40  5.4 99.0  0.90 99.00 99.00 999 9999.0  10.0 999.0 999.0  6.0 99.00
2013 05 04 20 55  50  4.0 99.0  0.30 99.00 99.00 999 9999.0  13.0 999.0 999.0  6.0 99.00
2013 05 04 23 50  40  3.1 99.0  0.30 99.00 99.00 999 1017.8  13.0 999.0 999.0  6.0 99.00
2013 05 05 12 15 350  1.3 99.0  0.30 99.00 99.00 999 1019.5   8.0 999.0 999.0  6.0 99.00
2013 05 05 14 50  60  4.5 99.0  0.30 99.00 99.00 999 1019.5   9.0 999.0 999.0  6.0 99.00
2013 05 05 17 55  50  4.5 99.0  0.30 99.00 99.00 999 1019.5  11.0 999.0 999.0  6.0 99.00
2013 05 05 19 05  50  4.5 99.0 99.00 99.00 99.00 999 1019.2  12.0 999.0 999.0  6.0 99.00
2013 05 05 20 05  70  4.5 99.0 99.00 99.00 99.00 999 1019.2  12.0 999.0 999.0  6.0 99.00
2013 05 05 21 30  40  3.6 99.0  0.30 99.00 99.00 999 9999.0  12.0 999.0 999.0  6.0 99.00
2013 05 06 11 50 350  1.3 99.0  0.30 99.00 99.00 999 1019.2   7.0 999.0 999.0  6.0 99.00
2013 05 06 14 35  60  4.9 99.0  0.30 99.00 99.00 999 1019.2   9.0 999.0 999.0  6.0 99.00
2013 05 06 18 05  60  4.5 99.0  0.30 99.00 99.00 999 1019.2   9.0 999.0 999.0  6.0 99.00
2013 05 06 20 50  60  3.6 99.0  0.30 99.00 99.00 999 1017.8  12.0 999.0 999.0  6.0 99.00
2013 05 06 23 50  55  1.8 99.0  0.30 99.00 99.00 999 1022.6  12.0 999.0 999.0  6.0 99.00
2013 05 07 02 55  50  0.9 99.0 99.00 99.00 99.00 999 1016.5   8.0 999.0 999.0  6.0 99.00
2013 05 07 17 55   6  2.2 99.0  0.30 99.00 99.00 999 9999.0  10.0 999.0 999.0 99.0 99.00
2013 05 07 20 45  70  1.8 99.0  0.30 99.00 99.00 999 1017.5  11.0 999.0 999.0  6.0 99.00
2013 05 07 23 55 100  0.9 99.0  0.00 99.00 99.00 999 1017.5  11.0 999.0 999.0  6.0 99.00
2013 05 08 11 55 310  1.3 99.0  0.00 99.00 99.00 999 1019.2   9.0 999.0 999.0  6.0 99.00
2013 05 08 14 45  90  1.3 99.0  0.30 99.00 99.00 999 1022.6  12.0 999.0 999.0  6.0 99.00
2013 05 08 18 15 155  0.9 99.0  0.00 99.00 99.00 999 1017.2  13.0 999.0 999.0  6.0 99.00
2013 05 08 22 10 180  1.8 99.0 99.00 99.00 99.00 999 1015.8  15.0 999.0 999.0  3.0 99.00
2013 05 08 23 10 180  0.9 99.0 99.00 99.00 99.00 999 1015.8  16.0 999.0 999.0 99.0 99.00
2013 05 09 00 35 180  1.8 99.0  0.30 99.00 99.00 999 1015.1  13.0 999.0 999.0  6.0 99.00
2013 05 09 15 05  80  2.2 99.0  0.30 99.00 99.00 999 1015.8  11.0 999.0 999.0  6.0 99.00
2013 05 09 18 10  50  4.5 99.0  0.60 99.00 99.00 999 1016.1  14.0 999.0 999.0  6.0 99.00
2013 05 09 20 50 355  2.2 99.0  0.90 99.00 99.00 999 1015.8 999.0 999.0 999.0  3.0 99.00
2013 05 10 14 50 300  2.7 99.0  0.30 99.00 99.00 999 1015.8   3.0 999.0 999.0  6.0 99.00
2013 05 10 17 50 355  2.2 99.0  0.30 99.00 99.00 999 1015.8   6.0 999.0 999.0  6.0 99.00
2013 05 10 20 45  60  6.7 99.0  0.60 99.00 99.00 999 1015.8   7.0 999.0 999.0  6.0 99.00
2013 05 10 23 30  55  4.5 99.0  0.90 99.00 99.00 999 1014.1   6.0 999.0 999.0  6.0 99.00
2013 05 11 12 05 240  1.8 99.0  0.30 99.00 99.00 999 1009.7   5.0 999.0 999.0  6.0 99.00
2013 05 11 15 15 310  2.2 99.0  0.30 99.00 99.00 999 1008.0   7.0 999.0 999.0  3.0 99.00
2013 05 11 17 40 310  4.0 99.0  0.30 99.00 99.00 999 1009.4 999.0 999.0 999.0  6.0 99.00
2013 05 11 20 55 315  4.5 99.0  0.30 99.00 99.00 999 1009.7   9.0 999.0 999.0  6.0 99.00
2013 05 11 23 45 320  4.0 99.0  0.30 99.00 99.00 999 1011.7   8.0 999.0 999.0  6.0 99.00
2013 05 12 11 50 360  7.6 99.0  0.60 99.00 99.00 999 1015.5   2.0 999.0 999.0  6.0 99.00
2013 05 12 15 05 320  6.7 99.0  0.30 99.00 99.00 999 1015.8   3.0 999.0 999.0  6.0 99.00
2013 05 12 18 00 310  4.5 99.0  0.30 99.00 99.00 999 1016.5   7.0 999.0 999.0  6.0 99.00
2013 05 12 20 50 310  4.5 99.0  0.30 99.00 99.00 999 1015.8   8.0 999.0 999.0  6.0 99.00
2013 05 12 23 45  40  4.5 99.0  0.30 99.00 99.00 999 1018.8   6.0 999.0 999.0  6.0 99.00
2013 05 13 15 05 310  4.5 99.0  0.30 99.00 99.00 999 1021.9   8.0 999.0 999.0  6.0 99.00
2013 05 13 18 00  10 20.1 99.0  1.50 99.00 99.00 999 1021.2 999.0 999.0 999.0  6.0 99.00
2013 05 13 21 00 170  7.2 99.0  0.60 99.00 99.00 999 1019.2   6.0 999.0 999.0  6.0 99.00
2013 05 13 23 55 180  8.9 99.0  1.20 99.00 99.00 999 1016.1   5.0 999.0 999.0  6.0 99.00
2013 05 14 11 50 150  4.0 99.0  0.90 99.00 99.00 999 1009.0   6.0 999.0 999.0  6.0 99.00
2013 05 14 14 45 180  4.5 99.0  0.90 99.00 99.00 999 1005.6  11.0 999.0 999.0  6.0 99.00
2013 05 15 00 10 180  4.0 99.0  0.60 99.00 99.00 999 1005.0   8.0 999.0 999.0  6.0 99.00
2013 05 15 12 00 270  2.2 99.0  0.30 99.00 99.00 999 1005.3  16.0 999.0 999.0  6.0 99.00
2013 05 15 15 10 290  3.1 99.0  0.30 99.00 99.00 999 1007.7  21.0 999.0 999.0  6.0 99.00
2013 05 15 18 00 290  4.5 99.0  0.30 99.00 99.00 999 1007.7  23.0 999.0 999.0  6.0 99.00
2013 05 15 21 00 280  5.4 99.0  0.30 99.00 99.00 999 1007.3  24.0 999.0 999.0  6.0 99.00
2013 05 15 23 45 260  2.2 99.0 99.00 99.00 99.00 999 1006.7  23.0 999.0 999.0  6.0 99.00
2013 05 16 12 00 310  1.8 99.0  0.00 99.00 99.00 999 1012.4  14.0 999.0 999.0  6.0 99.00
2013 05 16 17 50  80  2.7 99.0  0.30 99.00 99.00 999 1015.8  11.0 999.0 999.0  6.0 99.00
2013 05 16 20 50  70  1.3 99.0 99.00 99.00 99.00 999 1015.8  11.0 999.0 999.0  6.0 99.00
2013 05 16 23 45  40  2.7 99.0  0.30 99.00 99.00 999 1015.8  10.0 999.0 999.0  6.0 99.00
2013 05 17 11 35   1  2.7 99.0  0.00 99.00 99.00 999 1020.5   7.0 999.0 999.0  6.0 99.00
2013 05 17 18 00  70  4.0 99.0  0.30 99.00 99.00 999 1022.6   8.0 999.0 999.0  3.0 99.00
2013 05 18 00 00  60  3.1 99.0  0.00 99.00 99.00 999 9999.0  10.0 999.0 999.0  6.0 99.00
2013 05 18 11 50  40  2.2 99.0  0.30 99.00 99.00 999 9999.0   9.0 999.0 999.0  6.0 99.00
2013 05 18 21 10  50  3.1 99.0  0.30 99.00 99.00 999 1019.2  11.0 999.0 999.0  6.0 99.00
2013 05 18 23 35  60  2.2 99.0  0.30 99.00 99.00 999 1015.8   9.0 999.0 999.0  6.0 99.00
2013 05 19 12 00  80  1.3 99.0  0.00 99.00 99.00 999 1015.8   9.0 999.0 999.0  6.0 99.00
2013 05 19 14 55 180  4.5 99.0  0.30 99.00 99.00 999 1015.8  11.0 999.0 999.0  6.0 99.00
2013 05 19 17 50 140  2.2 99.0  0.60 99.00 99.00 999 1014.1  11.0 999.0 999.0  6.0 99.00
2013 05 20 00 00  70  2.2 99.0  0.60 99.00 99.00 999 1009.7  12.0 999.0 999.0  6.0 99.00
2013 05 20 12 00 180  1.8 99.0  0.30 99.00 99.00 999 1008.0  11.0 999.0 999.0  3.0 99.00
2013 05 20 17 55 170  4.5 99.0 99.00 99.00 99.00 999 1007.0  10.0 999.0 999.0  0.3 99.00
2013 05 20 20 50 180  5.4 99.0  0.30 99.00 99.00 999 1008.7  10.0 999.0 999.0  6.0 99.00
2013 05 20 23 50 180  4.0 99.0  1.20 99.00 99.00 999 1005.6  11.0 999.0 999.0  6.0 99.00
2013 05 21 12 25 150  2.2 99.0 99.00 99.00 99.00 999 1005.6  10.0 999.0 999.0  0.3 99.00
2013 05 21 18 00 180  4.5 99.0 99.00 99.00 99.00 999 1005.0   8.0 999.0 999.0  0.3 99.00
2013 05 21 23 50  50  2.2 99.0  0.60 99.00 99.00 999 1003.9  10.0 999.0 999.0  6.0 99.00
2013 05 22 12 15  70  0.9 99.0 99.00 99.00 99.00 999 1006.0  11.0 999.0 999.0  0.3 99.00
2013 05 22 21 15 330  3.6 99.0  0.30 99.00 99.00 999 1005.6  12.0 999.0 999.0  6.0 99.00
2013 05 23 00 40 360  4.0 99.0  0.90 99.00 99.00 999 1007.0  10.0 999.0 999.0  3.0 99.00
2013 05 23 11 50 290  3.6 99.0  0.60 99.00 99.00 999 1015.8   4.0 999.0 999.0  6.0 99.00
2013 05 23 14 50  10  6.7 99.0  1.50 99.00 99.00 999 1019.5   7.0 999.0 999.0  6.0 99.00
2013 05 23 21 05  20  5.8 99.0  0.90 99.00 99.00 999 1021.9   9.0 999.0 999.0  6.0 99.00
2013 05 24 00 01   1  4.0 99.0  0.60 99.00 99.00 999 1024.3   9.0 999.0 999.0  6.0 99.00
2013 05 24 11 57  30  0.9 99.0  0.30 99.00 99.00 999 1032.7   5.0 999.0 999.0  6.0 99.00
2013 05 24 15 06  80  4.5 99.0 99.00 99.00 99.00 999 1029.7   7.0 999.0 999.0  6.0 99.00
2013 05 24 17 55 110  4.0 99.0 99.00 99.00 99.00 999 1029.7   8.0 999.0 999.0  6.0 99.00
2013 05 24 21 00 160  3.6 99.0  0.60 99.00 99.00 999 1029.7   7.0 999.0 999.0  6.0 99.00
2013 05 24 23 55 170  2.7 99.0  0.60 99.00 99.00 999 1027.7   7.0 999.0 999.0  6.0 99.00
2013 05 25 11 55  55  1.8 99.0  0.30 99.00 99.00 999 1030.0   8.0 999.0 999.0  6.0 99.00
2013 05 25 18 25  65  3.1 99.0  0.30 99.00 99.00 999 1030.0  10.0 999.0 999.0  6.0 99.00
2013 05 25 21 05  45  4.0 99.0  0.30 99.00 99.00 999 1029.0  12.0 999.0 999.0  6.0 99.00
2013 05 25 23 50  50  2.2 99.0  0.00 99.00 99.00 999 1027.7  11.0 999.0 999.0  6.0 99.00
2013 05 26 00 20  25  1.8 99.0  0.30 99.00 99.00 999 1027.3  11.0 999.0 999.0  6.0 99.00
2013 05 26 12 45  60  4.0 99.0  0.30 99.00 99.00 999 1027.7  10.0 999.0 999.0  6.0 99.00
2013 05 26 14 55  50  4.0 99.0  0.30 99.00 99.00 999 1027.3  11.0 999.0 999.0  6.0 99.00
2013 05 26 17 55  60  4.5 99.0  0.00 99.00 99.00 999 1026.3  11.0 999.0 999.0  6.0 99.00
2013 05 26 20 55 110  1.8 99.0  0.30 99.00 99.00 999 1026.0  10.0 999.0 999.0  6.0 99.00
2013 05 26 23 55  50  2.2 99.0  0.00 99.00 99.00 999 1024.3  12.0 999.0 999.0  6.0 99.00
2013 05 27 12 00 180  1.3 99.0  0.30 99.00 99.00 999 1021.9   9.0 999.0 999.0  6.0 99.00
2013 05 27 14 50 110  4.0 99.0  0.60 99.00 99.00 999 1019.9   9.0 999.0 999.0  6.0 99.00
2013 05 27 17 50  60  1.8 99.0  0.90 99.00 99.00 999 9999.0  12.0 999.0 999.0  6.0 99.00
2013 05 27 23 55  40  1.8 99.0  0.00 99.00 99.00 999 1016.5  14.0 999.0 999.0  6.0 99.00
2013 05 28 11 50  60  2.7 99.0  0.00 99.00 99.00 999 1011.7  10.0 999.0 999.0  6.0 99.00
2013 05 28 14 45  40  2.7 99.0  0.30 99.00 99.00 999 1009.7   9.0 999.0 999.0  3.0 99.00
2013 05 28 17 50 360  4.5 99.0  0.30 99.00 99.00 999 1009.0 999.0 999.0 999.0  1.0 99.00
2013 05 28 22 20  50  2.2 99.0 99.00 99.00 99.00 999 1009.0  12.0 999.0 999.0  1.0 99.00
2013 05 28 23 00  60  4.5 99.0 99.00 99.00 99.00 999 1009.0  11.0 999.0 999.0  0.5 99.00
2013 05 29 00 05 360  2.2 99.0 99.00 99.00 99.00 999 1008.7  11.0 999.0 999.0  1.0 99.00
2013 05 29 12 06 180  4.0 99.0  0.30 99.00 99.00 999 1011.7  10.0 999.0 999.0  1.0 99.00
2013 05 29 17 50 180  4.0 99.0  0.30 99.00 99.00 999 1013.8  11.0 999.0 999.0  1.0 99.00
2013 05 29 20 55 160  4.0 99.0 99.00 99.00 99.00 999 1012.8  11.0 999.0 999.0  0.3 99.00
2013 05 29 23 55 165  3.6 99.0  0.90 99.00 99.00 999 1012.4  11.0 999.0 999.0 99.0 99.00
2013 05 30 12 11 190  4.5 99.0  0.30 99.00 99.00 999 1012.1  10.0 999.0 999.0  6.0 99.00
2013 05 30 14 55 170  4.5 99.0 99.00 99.00 99.00 999 1015.5  11.0 999.0 999.0  3.0 99.00
2013 05 30 18 00 180  5.8 99.0  0.60 99.00 99.00 999 1011.7  11.0 999.0 999.0  3.0 99.00
2013 05 30 23 50 180  4.9 99.0  0.60 99.00 99.00 999 1009.0  11.0 999.0 999.0  6.0 99.00
2013 05 31 12 00 200  6.3 99.0 99.00 99.00 99.00 999 1005.6  11.0 999.0 999.0  0.3 99.00
2013 05 31 14 45 180  5.8 99.0 99.00 99.00 99.00 999 1009.0   9.0 999.0 999.0  0.3 99.00
2013 05 31 17 45 180  4.9 99.0 99.00 99.00 99.00 999 1009.0   9.0 999.0 999.0  0.3 99.00
2013 05 31 21 00 180  4.0 99.0  0.60 99.00 99.00 999 1009.0  11.0 999.0 999.0  3.0 99.00
2013 05 31 23 45 170  4.0 99.0 99.00 99.00 99.00 999 1007.3   9.0 999.0 999.0  0.3 99.00
2013 06 01 12 00 170  3.1 99.0  0.30 99.00 99.00 999 1005.0   9.0 999.0 999.0  6.0 99.00
2013 06 01 14 55 150  3.1 99.0  0.30 99.00 99.00 999 1005.0  11.0 999.0 999.0  3.0 99.00
2013 06 01 17 50  65  1.8 99.0 99.00 99.00 99.00 999 1005.0   9.0 999.0 999.0  0.3 99.00
