#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 02 25 22 05 170  0.9 99.0  0.00 99.00 99.00 999 1016.1 -11.1 999.0 999.0  6.0 99.00
2015 02 26 01 15 330  1.3 99.0 99.00 99.00 99.00 999 1019.2 -14.4 999.0 999.0  0.3 99.00
2015 02 26 13 06 310  3.6 99.0  0.00 99.00 99.00 999 1025.6 -20.6 999.0 999.0  1.0 99.00
2015 02 26 16 00  30  4.0 99.0  0.00 99.00 99.00 999 1027.0 -14.4 999.0 999.0  6.0 99.00
2015 02 26 18 45  36  2.2 99.0 99.00 99.00 99.00 999 1026.0 -12.8 999.0 999.0  3.0 99.00
2015 02 26 22 05  40  2.2 99.0 99.00 99.00 99.00 999 1026.3 -11.7 999.0 999.0  6.0 99.00
2015 02 27 00 35  26  1.3 99.0  0.30 99.00 99.00 999 9999.0 -16.1 999.0 999.0  1.0 99.00
2015 02 27 13 31 300  2.2 99.0 99.00 99.00 99.00 999 1031.0 -17.8 999.0 999.0  3.0 99.00
2015 02 27 15 55 210  2.2 99.0  0.30 99.00 99.00 999 1033.4 -12.2 999.0 999.0  6.0 99.00
2015 02 27 18 50 130  4.5 99.0  0.30 99.00 99.00 999 1032.7 -10.0 999.0 999.0  6.0 99.00
2015 02 27 21 55 280  3.1 99.0  0.30 99.00 99.00 999 1032.7  -7.8 999.0 999.0  6.0 99.00
2015 02 28 00 35 240  1.8 99.0 99.00 99.00 99.00 999 1032.7 -11.1 999.0 999.0 99.0 99.00
2015 02 28 13 00 270  1.8 99.0  0.00 99.00 99.00 999 1036.5 -16.1 999.0 999.0  6.0 99.00
2015 02 28 15 50 250  1.8 99.0  0.00 99.00 99.00 999 1037.5 -11.1 999.0 999.0  6.0 99.00
2015 02 28 19 00 210  3.6 99.0 99.00 99.00 99.00 999 1036.1  -7.2 999.0 999.0  6.0 99.00
2015 02 28 21 45 180  6.3 99.0  0.30 99.00 99.00 999 1034.4  -6.7 999.0 999.0  6.0 99.00
2015 03 01 00 55 230  2.2 99.0  0.30 99.00 99.00 999 1033.1  -8.9 999.0 999.0  6.0 99.00
2015 03 01 13 00 240  0.9 99.0  0.30 99.00 99.00 999 1027.7 -12.2 999.0 999.0  6.0 99.00
2015 03 01 15 40 230  4.5 99.0  0.30 99.00 99.00 999 1026.6  -7.8 999.0 999.0  6.0 99.00
2015 03 01 19 10 210  3.6 99.0 99.00 99.00 99.00 999 1023.2  -3.3 999.0 999.0  6.0 99.00
2015 03 01 21 50 220  4.5 99.0  0.00 99.00 99.00 999 1021.9  -3.3 999.0 999.0  6.0 99.00
2015 03 02 00 45 290  3.6 99.0 99.00 99.00 99.00 999 1020.9  -5.6 999.0 999.0 99.0 99.00
2015 03 02 12 50 270  1.3 99.0  0.30 99.00 99.00 999 1033.1 -13.3 999.0 999.0  6.0 99.00
2015 03 02 21 00  12 11.2 99.0 99.00 99.00 99.00 999 1034.4  -3.9 999.0 999.0  6.0 99.00
2015 03 02 21 50  17  4.5 99.0  0.30 99.00 99.00 999 9999.0  -3.9 999.0 999.0  6.0 99.00
2015 03 02 23 00 180  4.9 99.0  0.60 99.00 99.00 999 1029.3  -3.9 999.0 999.0  6.0 99.00
2015 03 03 02 00 240  2.2 99.0  0.00 99.00 99.00 999 1027.0  -6.7 999.0 999.0  6.0 99.00
2015 03 03 13 16 180  9.4 99.0  0.90 99.00 99.00 999 1012.8  -1.1 999.0 999.0  6.0 99.00
2015 03 03 15 50 180  8.9 99.0  0.90 99.00 99.00 999 1007.3  -2.2 999.0 999.0  0.5 99.00
2015 03 03 19 10 190  4.5 99.0  0.60 99.00 99.00 999 1002.3  -2.2 999.0 999.0  6.0 99.00
2015 03 03 22 05 290  3.6 99.0 99.00 99.00 99.00 999 1001.2  -2.2 999.0 999.0 99.0 99.00
2015 03 04 00 45  23  2.2 99.0  0.30 99.00 99.00 999 1003.3  -3.9 999.0 999.0  1.0 99.00
2015 03 04 13 05 290  2.7 99.0  0.30 99.00 99.00 999 1012.4 -12.2 999.0 999.0  6.0 99.00
2015 03 06 16 05 210  4.5 99.0 99.00 99.00 99.00 999 1024.3  -8.3 999.0 999.0  3.0 99.00
2015 03 06 18 55 190  4.5 99.0 99.00 99.00 99.00 999 1019.2  -2.8 999.0 999.0  6.0 99.00
2015 03 06 22 15 200  7.2 99.0  0.60 99.00 99.00 999 1016.8  -2.2 999.0 999.0  6.0 99.00
2015 03 07 00 40  21  4.5 99.0  0.60 99.00 99.00 999 1016.1  -3.9 999.0 999.0  1.0 99.00
2015 03 07 13 10 230  2.7 99.0  0.30 99.00 99.00 999 1014.1  -5.0 999.0 999.0  6.0 99.00
2015 03 07 16 00 270  1.8 99.0  0.30 99.00 99.00 999 1013.4  -1.1 999.0 999.0  6.0 99.00
2015 03 07 19 25 320  5.4 99.0 99.00 99.00 99.00 999 1015.8   3.3 999.0 999.0  1.0 99.00
2015 03 07 22 05 310  2.2 99.0  0.30 99.00 99.00 999 1014.8   3.3 999.0 999.0  6.0 99.00
2015 03 08 00 35  30  1.3 99.0  0.30 99.00 99.00 999 1022.6   1.1 999.0 999.0  1.0 99.00
2015 03 08 12 05 280  0.9 99.0  0.00 99.00 99.00 999 1014.8  -5.6 999.0 999.0  6.0 99.00
2015 03 08 18 50 230  8.9 99.0 99.00 99.00 99.00 999 1015.8   6.1 999.0 999.0  6.0 99.00
2015 03 08 20 45 210  6.3 99.0  0.30 99.00 99.00 999 1014.8   7.2 999.0 999.0  6.0 99.00
2015 03 08 23 55 270  3.6 99.0 99.00 99.00 99.00 999 1014.1   5.0 999.0 999.0  6.0 99.00
2015 03 09 12 20 300  2.2 99.0  0.30 99.00 99.00 999 1018.5  -1.1 999.0 999.0  6.0 99.00
2015 03 09 14 55 310  3.1 99.0  0.00 99.00 99.00 999 1019.2   6.1 999.0 999.0  6.0 99.00
2015 03 09 20 55 190  4.5 99.0  0.30 99.00 99.00 999 1016.5   1.7 999.0 999.0  6.0 99.00
2015 03 10 12 00 200  1.8 99.0  0.60 99.00 99.00 999 1014.1   0.6 999.0 999.0  6.0 99.00
2015 03 11 15 30 310  2.2 99.0 99.00 99.00 99.00 999 1022.6   5.0 999.0 999.0  6.0 99.00
2015 03 11 18 00 310  3.6 99.0  0.30 99.00 99.00 999 1024.3  10.6 999.0 999.0  6.0 99.00
2015 03 11 20 55 140  4.5 99.0  0.30 99.00 99.00 999 9999.0   6.1 999.0 999.0  6.0 99.00
2015 03 12 12 20 150  2.7 99.0  0.30 99.00 99.00 999 9999.0   1.1 999.0 999.0  6.0 99.00
2015 03 12 15 05 150  3.1 99.0 99.00 99.00 99.00 999 1036.1   1.7 999.0 999.0  6.0 99.00
2015 03 12 18 00 170  5.4 99.0 99.00 99.00 99.00 999 1036.1   2.2 999.0 999.0  6.0 99.00
2015 03 12 21 30 180  4.9 99.0  0.60 99.00 99.00 999 1031.0   2.2 999.0 999.0  6.0 99.00
2015 03 13 00 05 170  7.2 99.0  0.60 99.00 99.00 999 1029.3   2.8 999.0 999.0  6.0 99.00
2015 03 13 12 11 190  6.7 99.0  0.60 99.00 99.00 999 1022.9   1.7 999.0 999.0  6.0 99.00
2015 03 13 14 55 190  6.7 99.0  0.60 99.00 99.00 999 1022.2   1.7 999.0 999.0  6.0 99.00
2015 03 13 18 05 190  7.6 99.0  0.90 99.00 99.00 999 1021.2   2.8 999.0 999.0  6.0 99.00
2015 03 13 21 10 200  6.7 99.0  0.60 99.00 99.00 999 1015.8   3.3 999.0 999.0  6.0 99.00
2015 03 14 00 00 190  5.4 99.0  0.30 99.00 99.00 999 1013.8   3.3 999.0 999.0  6.0 99.00
2015 03 14 14 50 310  3.1 99.0  0.00 99.00 99.00 999 1015.8   4.4 999.0 999.0  6.0 99.00
2015 03 14 18 30 350  3.1 99.0 99.00 99.00 99.00 999 1015.8   6.1 999.0 999.0  6.0 99.00
2015 03 14 20 50 330  3.1 99.0  0.00 99.00 99.00 999 1016.5   5.6 999.0 999.0  6.0 99.00
2015 03 15 00 00 300  2.7 99.0  0.30 99.00 99.00 999 1018.8   3.9 999.0 999.0  6.0 99.00
2015 03 16 21 05   1  2.7 99.0  0.60 99.00 99.00 999 1009.0   9.4 999.0 999.0  6.0 99.00
2015 03 17 00 10  10  4.5 99.0 99.00 99.00 99.00 999 1010.7   6.7 999.0 999.0  3.0 99.00
2015 03 17 12 10 330  2.2 99.0  0.00 99.00 99.00 999 1024.3  -2.2 999.0 999.0  6.0 99.00
2015 03 17 15 10 330  2.7 99.0  0.30 99.00 99.00 999 1026.0   1.1 999.0 999.0  6.0 99.00
2015 03 17 20 50 310  3.6 99.0  0.30 99.00 99.00 999 1026.0   5.0 999.0 999.0  6.0 99.00
2015 03 18 00 00  34  2.2 99.0  0.60 99.00 99.00 999 1024.3   2.2 999.0 999.0  6.0 99.00
2015 03 18 12 05 290  0.9 99.0 99.00 99.00 99.00 999 1022.6  -2.8 999.0 999.0  6.0 99.00
2015 03 18 14 55 290  2.2 99.0  0.30 99.00 99.00 999 1025.3   2.8 999.0 999.0  6.0 99.00
2015 03 18 17 35 110  1.8 99.0  0.30 99.00 99.00 999 1024.9   3.3 999.0 999.0  6.0 99.00
2015 03 18 20 55 140  4.5 99.0  0.30 99.00 99.00 999 1024.6   1.1 999.0 999.0  6.0 99.00
2015 03 18 23 50 999  3.6 99.0  0.30 99.00 99.00 999 1024.6   0.6 999.0 999.0  6.0 99.00
2015 03 19 11 55 130  6.7 99.0  0.90 99.00 99.00 999 1026.3  -0.6 999.0 999.0  6.0 99.00
2015 03 19 18 00 170  5.8 99.0  0.90 99.00 99.00 999 9999.0   0.6 999.0 999.0  6.0 99.00
2015 03 19 21 00 180  6.7 99.0  0.60 99.00 99.00 999 1022.9   1.1 999.0 999.0  6.0 99.00
2015 03 19 23 50 170  7.2 99.0  0.30 99.00 99.00 999 1021.9   1.7 999.0 999.0  6.0 99.00
2015 03 20 12 06 210  2.2 99.0  0.00 99.00 99.00 999 1017.2   1.7 999.0 999.0  6.0 99.00
2015 03 20 14 50 190  4.5 99.0 99.00 99.00 99.00 999 9999.0   3.3 999.0 999.0  6.0 99.00
2015 03 20 18 05 180  6.3 99.0 99.00 99.00 99.00 999 9999.0   3.3 999.0 999.0  6.0 99.00
2015 03 21 00 00 190  2.2 99.0  0.90 99.00 99.00 999 1014.1   3.3 999.0 999.0  6.0 99.00
2015 03 21 12 10  20  2.7 99.0  0.60 99.00 99.00 999 1019.2   0.6 999.0 999.0  6.0 99.00
2015 03 21 15 10  40  2.7 99.0  0.30 99.00 99.00 999 9999.0  -1.1 999.0 999.0  6.0 99.00
2015 03 21 18 00 101  2.2 99.0  0.30 99.00 99.00 999 9999.0 999.0 999.0 999.0  6.0 99.00
2015 03 21 21 00   6  4.5 99.0  0.60 99.00 99.00 999 1022.9  -2.2 999.0 999.0  6.0 99.00
2015 03 22 11 55 310  1.8 99.0  0.00 99.00 99.00 999 9999.0  -6.7 999.0 999.0  6.0 99.00
2015 03 22 14 55 310  3.1 99.0  0.00 99.00 99.00 999 1028.0  -1.1 999.0 999.0  6.0 99.00
2015 03 22 18 05 310  4.5 99.0  0.30 99.00 99.00 999 1028.0   0.6 999.0 999.0  6.0 99.00
2015 03 22 21 05 120  4.0 99.0  0.30 99.00 99.00 999 9999.0  -1.7   3.0 999.0  6.0 99.00
2015 03 23 00 40 110  2.2 99.0  0.60 99.00 99.00 999 1026.0  -2.2 999.0 999.0  6.0 99.00
2015 03 23 11 50   5  3.6 99.0  0.60 99.00 99.00 999 1027.3  -4.4 999.0 999.0  6.0 99.00
2015 03 23 15 00  60  4.5 99.0  0.60 99.00 99.00 999 1029.0  -3.3 999.0 999.0  6.0 99.00
2015 03 23 17 55  60  3.1 99.0  0.60 99.00 99.00 999 1029.3  -2.8 999.0 999.0  6.0 99.00
2015 03 23 21 00  50  4.5 99.0  0.30 99.00 99.00 999 1027.7  -1.7 999.0 999.0  6.0 99.00
2015 03 23 23 50  30  2.7 99.0  0.30 99.00 99.00 999 1027.3  -2.8 999.0 999.0  6.0 99.00
2015 03 24 12 00 310  3.1 99.0  0.00 99.00 99.00 999 1027.0  -8.9 999.0 999.0  6.0 99.00
2015 03 25 18 25 220  5.8 99.0  0.60 99.00 99.00 999 1009.0   2.2 999.0 999.0  6.0 99.00
2015 03 25 21 15 270  2.2 99.0  0.30 99.00 99.00 999 1009.4   3.3 999.0 999.0  6.0 99.00
2015 03 25 23 55 190  2.2 99.0  0.30 99.00 99.00 999 1010.7   3.9 999.0 999.0  6.0 99.00
2015 03 26 12 00 270  3.6 99.0  0.00 99.00 99.00 999 1012.4   1.1 999.0 999.0  6.0 99.00
2015 03 26 15 00 310  4.0 99.0  0.30 99.00 99.00 999 1013.1   1.1 999.0 999.0  6.0 99.00
2015 03 26 18 00 320  4.5 99.0  0.30 99.00 99.00 999 1014.1  -0.6 999.0 999.0  6.0 99.00
2015 03 26 20 55 360  4.5 99.0  0.30 99.00 99.00 999 1013.8   0.0 999.0 999.0  6.0 99.00
2015 03 27 00 00 360  4.5 99.0  0.30 99.00 99.00 999 1017.2  -2.8 999.0 999.0  6.0 99.00
2015 03 27 12 00 350  2.2 99.0  0.00 99.00 99.00 999 1022.6 -10.0 999.0 999.0  6.0 99.00
2015 03 27 16 05  30  5.8 99.0  0.60 99.00 99.00 999 1023.9  -6.7 999.0 999.0  6.0 99.00
2015 03 27 18 00 310  4.0 99.0  0.30 99.00 99.00 999 1023.6  -4.4 999.0 999.0  6.0 99.00
2015 03 27 20 50  30  3.6 99.0  0.60 99.00 99.00 999 1023.2  -3.3 999.0 999.0  6.0 99.00
2015 03 28 00 00  30  4.5 99.0  0.60 99.00 99.00 999 1022.6  -3.9 999.0 999.0  3.0 99.00
2015 03 28 12 00 310  2.2 99.0 99.00 99.00 99.00 999 1026.0 -11.1 999.0 999.0  6.0 99.00
2015 03 28 14 50 120  2.2 99.0 99.00 99.00 99.00 999 1027.7  -3.3 999.0 999.0  6.0 99.00
2015 03 28 16 35 160  3.6 99.0 99.00 99.00 99.00 999 1027.7  -2.8 999.0 999.0  6.0 99.00
2015 03 28 18 10 160  4.5 99.0  0.30 99.00 99.00 999 1026.6  -1.7 999.0 999.0  6.0 99.00
2015 03 28 20 55 180  6.3 99.0  0.60 99.00 99.00 999 1025.3  -1.1 999.0 999.0  6.0 99.00
2015 03 28 23 50 180  9.4 99.0  0.90 99.00 99.00 999 1023.2  -0.6 999.0 999.0  6.0 99.00
2015 03 30 12 05 250  4.9 99.0  0.30 99.00 99.00 999 1010.4   2.2 999.0 999.0  6.0 99.00
2015 03 30 15 10 300  4.9 99.0  0.30 99.00 99.00 999 1012.4   7.8 999.0 999.0  6.0 99.00
2015 03 30 17 55 290  2.7 99.0  0.00 99.00 99.00 999 1013.1  10.6 999.0 999.0  6.0 99.00
2015 03 30 21 00 140  4.0 99.0  0.30 99.00 99.00 999 1013.4   3.3 999.0 999.0  6.0 99.00
2015 03 30 23 55 130  2.2 99.0  0.30 99.00 99.00 999 1013.1   2.2 999.0 999.0  6.0 99.00
2015 03 31 12 05  32  1.3 99.0  0.60 99.00 99.00 999 1012.4   0.6 999.0 999.0  6.0 99.00
2015 03 31 14 55   6  3.6 99.0  0.30 99.00 99.00 999 1013.1   2.8 999.0 999.0  6.0 99.00
2015 03 31 18 00 140  2.7 99.0  0.60 99.00 99.00 999 1015.1   2.8   1.0 999.0  6.0 99.00
2015 03 31 20 45 170  4.5 99.0  0.30 99.00 99.00 999 1014.1   2.2 999.0 999.0  6.0 99.00
2015 04 01 00 35  20  1.3 99.0  0.90 99.00 99.00 999 1012.4   3.3 999.0 999.0  6.0 99.00
2015 04 01 11 50  33  1.3 99.0  0.30 99.00 99.00 999 1016.8  -2.8 999.0 999.0  6.0 99.00
2015 04 01 15 00  80  2.2 99.0  0.30 99.00 99.00 999 1018.8   1.7 999.0 999.0  6.0 99.00
2015 04 01 18 20 140  3.1 99.0  0.90 99.00 99.00 999 1019.2   2.8   1.0 999.0  3.0 99.00
2015 04 01 20 50 170  4.5 99.0  0.30 99.00 99.00 999 1013.1   3.9 999.0 999.0  6.0 99.00
2015 04 01 23 55 180  5.8 99.0  0.30 99.00 99.00 999 1009.0   3.9 999.0 999.0  3.0 99.00
2015 04 02 11 55 200  5.4 99.0  0.60 99.00 99.00 999 1002.9   5.0 999.0 999.0  6.0 99.00
2015 04 02 23 40 250  2.2 99.0  0.60 99.00 99.00 999 1003.9  15.6 999.0 999.0  6.0 99.00
2015 04 03 11 55 310  2.7 99.0  0.00 99.00 99.00 999 1013.8  -1.7 999.0 999.0  6.0 99.00
2015 04 03 15 10 350  3.6 99.0  0.30 99.00 99.00 999 1015.8   2.8 999.0 999.0  6.0 99.00
2015 04 03 18 05   1  3.6 99.0  0.60 99.00 99.00 999 1016.5   2.8 999.0 999.0  6.0 99.00
2015 04 03 21 05  60  6.7 99.0  0.90 99.00 99.00 999 1019.2   0.6 999.0 999.0  6.0 99.00
2015 04 03 23 45   6  6.7 99.0  0.60 99.00 99.00 999 9999.0  -0.6 999.0 999.0  6.0 99.00
2015 04 04 12 00 230  2.7 99.0 99.00 99.00 99.00 999 1020.9  -2.8 999.0 999.0  6.0 99.00
2015 04 04 14 45  21  4.0 99.0  0.60 99.00 99.00 999 1019.9   0.6 999.0 999.0  6.0 99.00
2015 04 04 17 50  18  4.5 99.0  0.60 99.00 99.00 999 1019.9   2.8 999.0 999.0  6.0 99.00
2015 04 04 20 55  80  5.4 99.0  0.30 99.00 99.00 999 1019.2   2.8 999.0 999.0  6.0 99.00
2015 04 04 23 55 120  3.6 99.0  0.30 99.00 99.00 999 1019.2   1.7 999.0 999.0  3.0 99.00
2015 04 05 12 05  95  4.5 99.0  0.30 99.00 99.00 999 1018.8   1.7 999.0 999.0  6.0 99.00
2015 04 05 18 05  50  5.4 99.0  0.60 99.00 99.00 999 1019.5   1.1 999.0 999.0  6.0 99.00
2015 04 05 20 45  50  6.3 99.0  0.60 99.00 99.00 999 1020.9   1.1 999.0 999.0  3.0 99.00
2015 04 05 23 45   6  5.4 99.0  0.60 99.00 99.00 999 1019.9   0.6 999.0 999.0  6.0 99.00
2015 04 06 12 11  40  4.5 99.0  0.90 99.00 99.00 999 1019.2   0.6 999.0 999.0  6.0 99.00
2015 04 06 17 35  60  4.5 99.0  1.20 99.00 99.00 999 1020.9   2.2   3.0 999.0  3.0 99.00
2015 04 06 20 55  50  6.7 99.0  1.20 99.00 99.00 999 1020.2   2.8 999.0 999.0  6.0 99.00
2015 04 07 00 00  40  3.6 99.0 99.00 99.00 99.00 999 1020.9   0.6 999.0 999.0  6.0 99.00
2015 04 07 11 50  50 11.2 99.0  0.90 99.00 99.00 999 1024.3   1.1 999.0 999.0  6.0 99.00
2015 04 07 19 15  40  8.9 99.0  0.60 99.00 99.00 999 1026.0   3.9 999.0 999.0  6.0 99.00
2015 04 07 20 50  50  7.2 99.0  0.90 99.00 99.00 999 1025.3   3.3 999.0 999.0  6.0 99.00
2015 04 08 00 15  40  4.9 99.0  1.20 99.00 99.00 999 1022.6   3.3 999.0 999.0  6.0 99.00
2015 04 08 12 00  40  3.6 99.0  0.60 99.00 99.00 999 1019.2   1.1 999.0 999.0  1.0 99.00
2015 04 08 17 50   5  4.5 99.0  0.60 99.00 99.00 999 1019.2   2.8 999.0 999.0  6.0 99.00
2015 04 08 21 00   5  4.9 99.0  0.60 99.00 99.00 999 1016.1   3.3 999.0 999.0  6.0 99.00
2015 04 09 00 05  20  3.1 99.0  0.60 99.00 99.00 999 1020.9   2.2 999.0 999.0  6.0 99.00
2015 04 09 17 50   5  4.5 99.0  0.60 99.00 99.00 999 1005.6   2.8 999.0 999.0  1.0 99.00
2015 04 09 21 00  70  3.6 99.0  0.60 99.00 99.00 999 1002.3  -1.7 999.0 999.0  6.0 99.00
2015 04 09 23 55 310  5.8 99.0  0.60 99.00 99.00 999 1002.3   2.8 999.0 999.0  6.0 99.00
2015 04 10 11 55 330  4.5 99.0  0.60 99.00 99.00 999  999.9   1.1 999.0 999.0  6.0 99.00
2015 04 10 14 55 300  5.8 99.0 99.00 99.00 99.00 999 1005.6   5.0 999.0 999.0  6.0 99.00
2015 04 10 17 45 290  4.5 99.0  0.60 99.00 99.00 999 1009.0   7.8 999.0 999.0  6.0 99.00
2015 04 11 11 55 300  2.2 99.0  0.30 99.00 99.00 999 1019.2   0.0 999.0 999.0  6.0 99.00
2015 04 12 14 45 180  5.4 99.0  0.90 99.00 99.00 999 1018.8   5.0 999.0 999.0  6.0 99.00
2015 04 12 18 00 180  7.6 99.0 99.00 99.00 99.00 999 1018.5   5.0 999.0 999.0  6.0 99.00
2015 04 12 21 05 190  7.2 99.0 99.00 99.00 99.00 999 1015.8   5.6 999.0 999.0  6.0 99.00
2015 04 12 23 45 190  6.7 99.0  0.90 99.00 99.00 999 1012.4   7.2 999.0 999.0  6.0 99.00
2015 04 13 12 00 190  1.3 99.0  0.60 99.00 99.00 999 1007.3   5.6 999.0 999.0  6.0 99.00
2015 04 13 18 20  31  4.5 99.0  0.60 99.00 99.00 999 1012.4  16.7 999.0 999.0  6.0 99.00
2015 04 13 21 35 300  4.5 99.0  0.60 99.00 99.00 999 1012.4  16.1 999.0 999.0  6.0 99.00
2015 04 14 00 30 290  2.7 99.0  0.30 99.00 99.00 999 1015.8  13.3 999.0 999.0  6.0 99.00
2015 04 14 12 06 300  2.7 99.0  0.30 99.00 99.00 999 1022.6   1.7 999.0 999.0  6.0 99.00
2015 04 14 14 50 320  2.7 99.0  0.30 99.00 99.00 999 1023.2  14.4 999.0 999.0  6.0 99.00
2015 04 14 17 45 160  4.5 99.0  0.60 99.00 99.00 999 1025.3   9.4   8.0 999.0  6.0 99.00
2015 04 14 20 55 185  4.5 99.0  0.60 99.00 99.00 999 1024.3   7.8   8.0 999.0  1.0 99.00
2015 04 15 00 10 180  4.0 99.0  0.30 99.00 99.00 999 1022.6   6.7 999.0 999.0  6.0 99.00
2015 04 15 11 55  35  1.3 99.0  0.60 99.00 99.00 999 1027.7   0.6 999.0 999.0  6.0 99.00
2015 04 15 20 55  50  4.5 99.0  0.60 99.00 99.00 999 1027.7 999.0 999.0 999.0  6.0 99.00
2015 04 16 01 00  60  8.9 99.0 99.00 99.00 99.00 999 1026.6   7.2 999.0 999.0  6.0 99.00
2015 04 16 12 00  90  2.2 99.0  0.60 99.00 99.00 999 1023.2   4.4 999.0 999.0  6.0 99.00
2015 04 16 20 55 140  2.2 99.0  0.90 99.00 99.00 999 1019.2   5.0   8.0 999.0  6.0 99.00
2015 04 17 12 06 310  0.9 99.0  0.30 99.00 99.00 999 1019.2   4.4 999.0 999.0  6.0 99.00
2015 04 17 19 15 130  1.8 99.0  0.30 99.00 99.00 999 1019.2   8.3   8.0 999.0  3.0 99.00
2015 04 17 21 05 150  0.9 99.0 99.00 99.00 99.00 999 1018.5   8.3 999.0 999.0  6.0 99.00
2015 04 18 11 55 334  1.8 99.0  0.30 99.00 99.00 999 1022.6   6.1 999.0 999.0  6.0 99.00
2015 04 18 14 45  40  5.4 99.0  0.30 99.00 99.00 999 1022.2   8.9 999.0 999.0  6.0 99.00
2015 04 19 12 00  60  3.6 99.0  0.30 99.00 99.00 999 1016.8   5.0 999.0 999.0  6.0 99.00
2015 04 19 15 15  40  3.6 99.0  0.30 99.00 99.00 999 1014.1   5.6 999.0 999.0  6.0 99.00
2015 04 19 18 15   4  4.5 99.0  0.30 99.00 99.00 999 1022.6   7.8 999.0 999.0  6.0 99.00
2015 04 19 21 10  60  4.5 99.0  0.60 99.00 99.00 999 1022.6  10.0 999.0 999.0  6.0 99.00
2015 04 20 11 45 320  1.8 99.0 99.00 99.00 99.00 999 9999.0   4.4 999.0 999.0  6.0 99.00
2015 04 20 21 05 270  4.5 99.0  0.60 99.00 99.00 999 9999.0   3.9 999.0 999.0  6.0 99.00
2015 04 21 11 55 320  2.7 99.0  0.60 99.00 99.00 999 9999.0   2.8 999.0 999.0  6.0 99.00
2015 04 21 14 40 290  4.0 99.0  0.60 99.00 99.00 999 9999.0   3.9 999.0 999.0  6.0 99.00
2015 04 21 17 55 290  5.8 99.0  0.60 99.00 99.00 999 9999.0   5.6 999.0 999.0  6.0 99.00
2015 04 21 20 45 310  4.5 99.0  0.90 99.00 99.00 999 1002.3   6.7   5.0 999.0  0.5 99.00
2015 04 22 12 00 290  4.5 99.0  0.30 99.00 99.00 999 1003.6   0.0 999.0 999.0  6.0 99.00
2015 04 22 21 00 320  2.2 99.0 99.00 99.00 99.00 999 1007.3   0.0 999.0 999.0  3.0 99.00
2015 04 23 00 10 330  1.3 99.0 99.00 99.00 99.00 999 1009.0  -1.1 999.0 999.0  6.0 99.00
2015 04 23 11 55 320  2.7 99.0  0.30 99.00 99.00 999 1022.6  -0.6 999.0 999.0  6.0 99.00
2015 04 23 14 55 320  4.5 99.0  1.20 99.00 99.00 999 1015.8   2.8   5.0 999.0  3.0 99.00
2015 04 23 21 15 350  1.8 99.0  0.30 99.00 99.00 999 1015.1   8.9 999.0 999.0  6.0 99.00
2015 04 24 12 05 330  0.9 99.0  0.30 99.00 99.00 999 1022.6  -1.1 999.0 999.0  6.0 99.00
2015 04 24 18 40 100  4.5 99.0 99.00 99.00 99.00 999 1019.2   4.4   5.0 999.0  3.0 99.00
2015 04 24 21 00  80  3.6 99.0  0.30 99.00 99.00 999 1017.8   2.8 999.0 999.0  6.0 99.00
2015 04 25 11 45  60  5.4 99.0  0.60 99.00 99.00 999 1015.1   2.2 999.0 999.0  6.0 99.00
2015 04 25 15 50  40  4.5 99.0  0.60 99.00 99.00 999 1015.1   3.9 999.0 999.0  6.0 99.00
2015 04 25 18 00  50  6.7 99.0  0.60 99.00 99.00 999 1015.5   5.0 999.0 999.0  6.0 99.00
2015 04 25 21 05  50  2.7 99.0  1.20 99.00 99.00 999 1013.8   5.6 999.0 999.0  6.0 99.00
2015 04 26 00 50  45  3.6 99.0  0.60 99.00 99.00 999 1015.1   5.6 999.0 999.0  6.0 99.00
2015 04 26 11 35 350  2.2 99.0  0.30 99.00 99.00 999 1015.8   1.7 999.0 999.0  6.0 99.00
2015 04 26 15 15  70  2.2 99.0  0.30 99.00 99.00 999 1019.2   6.1 999.0 999.0  6.0 99.00
2015 04 26 18 05 145  2.2 99.0  0.30 99.00 99.00 999 1018.5   6.1   3.0 999.0  6.0 99.00
2015 04 26 21 25  40  4.5 99.0  0.30 99.00 99.00 999 1016.5   7.2 999.0 999.0  6.0 99.00
2015 04 27 00 15  60  4.5 99.0  0.30 99.00 99.00 999 1016.5   7.2 999.0 999.0  6.0 99.00
2015 04 27 11 45 320  2.7 99.0 99.00 99.00 99.00 999 1019.2   3.3 999.0 999.0  6.0 99.00
2015 04 27 16 25  60  4.5 99.0  0.90 99.00 99.00 999 1019.2   6.7   5.0 999.0  3.0 99.00
2015 04 28 11 56 300  3.6 99.0  0.30 99.00 99.00 999 1022.6   2.8 999.0 999.0  6.0 99.00
2015 04 28 15 05  60  4.5 99.0  0.30 99.00 99.00 999 1022.6   6.7 999.0 999.0  6.0 99.00
2015 04 29 11 45 310  1.3 99.0 99.00 99.00 99.00 999 1015.8   3.9 999.0 999.0  6.0 99.00
2015 04 29 15 40  32  3.1 99.0  0.00 99.00 99.00 999 1015.8  11.7 999.0 999.0  6.0 99.00
2015 04 29 18 30   6  4.5 99.0  0.30 99.00 99.00 999 1015.8   8.9 999.0 999.0  6.0 99.00
2015 04 29 21 25  60  4.5 99.0  0.30 99.00 99.00 999 1015.8   8.3 999.0 999.0  6.0 99.00
